school_id,school_name,activity_name,alg,event_date,event_time,event_name,location,source_activity_url,matchup_link
566,Columbia Independent,Scholar Bowl,1,2/14,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=1,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=1&tournament=559621
566,Columbia Independent,Scholar Bowl,1,2/28,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=1,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=1&tournament=559622
566,Columbia Independent,Scholar Bowl,1,3/7,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=1,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=1&tournament=559623
566,Columbia Independent,Scholar Bowl,1,3/28,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=1,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=1&tournament=559624
566,Columbia Independent,Scholar Bowl,1,4/18,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=1,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=1&tournament=559625
566,Columbia Independent,Soccer Boys,33,8/28,8 - 0,Osage,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2581173
566,Columbia Independent,Soccer Boys,33,8/28,,Osage,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2581173
566,Columbia Independent,Soccer Boys,33,8/30,1 - 1,Father Tolton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586364
566,Columbia Independent,Soccer Boys,33,8/30,6 - 3,Father Tolton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586364
566,Columbia Independent,Soccer Boys,33,9/2,8 - 0,Christian Fellowship Sr.,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2560208
566,Columbia Independent,Soccer Boys,33,9/2,,Christian Fellowship Sr.,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2560208
566,Columbia Independent,Soccer Boys,33,9/4,0 - 1,Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586359
566,Columbia Independent,Soccer Boys,33,9/4,2 - 3 (1 OT),Capital City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586359
566,Columbia Independent,Soccer Boys,33,9/9,1 - 4,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583108
566,Columbia Independent,Soccer Boys,33,9/9,0 - 3,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583108
566,Columbia Independent,Soccer Boys,33,9/13,5 - 4,Affton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586365
566,Columbia Independent,Soccer Boys,33,9/16,9 - 1,Boonville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586366
566,Columbia Independent,Soccer Boys,33,9/16,2 - 0,Boonville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586366
566,Columbia Independent,Soccer Boys,33,9/24,1 - 0,Helias Catholic,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583731
566,Columbia Independent,Soccer Boys,33,9/24,2 - 1,Helias Catholic,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583731
566,Columbia Independent,Soccer Boys,33,9/26-27,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=33&tournament=528782
566,Columbia Independent,Soccer Boys,33,⤷ 9/26,4 - 3,Laquey with Richland,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2618832
566,Columbia Independent,Soccer Boys,33,⤷ 9/27,4 - 1,West Plains,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2618833
566,Columbia Independent,Soccer Boys,33,10/3-4,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=33&tournament=528783
566,Columbia Independent,Soccer Boys,33,⤷ 10/3,9 - 1,Wright City,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2618844
566,Columbia Independent,Soccer Boys,33,⤷ 10/4,5 - 0,Moberly,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2634779
566,Columbia Independent,Soccer Boys,33,⤷ 10/4,3 - 4,Affton,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2634806
566,Columbia Independent,Soccer Boys,33,10/7,2 - 3,Camdenton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583109
566,Columbia Independent,Soccer Boys,33,10/7,1 - 5,Camdenton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583109
566,Columbia Independent,Soccer Boys,33,10/8,1 - 5,Hickman,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583110
566,Columbia Independent,Soccer Boys,33,10/9,3 - 0,Jefferson City,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583112
566,Columbia Independent,Soccer Boys,33,10/9,,Jefferson City,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583112
566,Columbia Independent,Soccer Boys,33,10/11,1 - 2 (PK),Marshall,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586360
566,Columbia Independent,Soccer Boys,33,10/11,0 - 3,Marshall,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586360
566,Columbia Independent,Soccer Boys,33,10/14,1 - 5,Rock Bridge,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583113
566,Columbia Independent,Soccer Boys,33,10/14,0 - 3,Rock Bridge,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583113
566,Columbia Independent,Soccer Boys,33,10/20,4 - 0,Sunnydale Adventist Acad HS,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586367
566,Columbia Independent,Soccer Boys,33,10/20,0 - 1,Sunnydale Adventist Acad HS,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2586367
566,Columbia Independent,Soccer Boys,33,10/22,2 - 1 (1 OT),Southern Boone,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583730
566,Columbia Independent,Soccer Boys,33,10/22,1 - 1,Southern Boone,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583730
566,Columbia Independent,Soccer Boys,33,10/23,4 - 2,Missouri Military Academy,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583732
566,Columbia Independent,Soccer Boys,33,10/23,8 - 0,Missouri Military Academy,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583732
566,Columbia Independent,Soccer Boys,33,10/28,4 - 0,Hickman,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583111
566,Columbia Independent,Soccer Boys,33,10/28,0 - 6,Hickman,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583111
566,Columbia Independent,Soccer Boys,33,10/30,4 - 1,Warrenton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583114
566,Columbia Independent,Soccer Boys,33,10/30,1 - 3,Warrenton,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2583114
566,Columbia Independent,Soccer Boys,33,11/1-8,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/Activities/DistrictTournaments.aspx?alg=33&class=4&district=4&year=2025
566,Columbia Independent,Soccer Boys,33,⤷ 11/1,0 - 7,St. Dominic,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=33,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=33&comp=2637300
566,Columbia Independent,Softball Fall Season,38,8/26,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=38&tournament=528764
566,Columbia Independent,Softball Fall Season,38,8/29-30,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=38&tournament=503548
566,Columbia Independent,Softball Fall Season,38,⤷ 8/29,0 - 12,Ft. Zumwalt West,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2614388
566,Columbia Independent,Softball Fall Season,38,⤷ 8/29,6 - 11,Macon,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2614389
566,Columbia Independent,Softball Fall Season,38,⤷ 8/30,0 - 13,Timberland,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2614396
566,Columbia Independent,Softball Fall Season,38,⤷ 8/30,5 - 12,Hickman,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2614397
566,Columbia Independent,Softball Fall Season,38,9/1,2 - 3,Capital City,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583057
566,Columbia Independent,Softball Fall Season,38,9/1,15 - 16,Capital City,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583057
566,Columbia Independent,Softball Fall Season,38,9/2,8 - 7,Fayette,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583058
566,Columbia Independent,Softball Fall Season,38,9/2,3 - 15,Fayette,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583058
566,Columbia Independent,Softball Fall Season,38,9/4,5 - 15,Centralia,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496463
566,Columbia Independent,Softball Fall Season,38,9/4,1 - 15,Centralia,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496463
566,Columbia Independent,Softball Fall Season,38,9/5-6,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=38&tournament=510146
566,Columbia Independent,Softball Fall Season,38,⤷ 9/5,10 - 0,Marion C. Early,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2616391
566,Columbia Independent,Softball Fall Season,38,⤷ 9/5,0 - 17,Father Tolton,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2616392
566,Columbia Independent,Softball Fall Season,38,⤷ 9/6,1 - 11,Mexico,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2616393
566,Columbia Independent,Softball Fall Season,38,9/9,0 - 16,Rock Bridge,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583052
566,Columbia Independent,Softball Fall Season,38,9/9,2 - 19,Rock Bridge,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583052
566,Columbia Independent,Softball Fall Season,38,9/10,1 - 11,Rolla,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496464
566,Columbia Independent,Softball Fall Season,38,9/10,10 - 13,Rolla,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496464
566,Columbia Independent,Softball Fall Season,38,9/12-13,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=38&tournament=528765
566,Columbia Independent,Softball Fall Season,38,⤷ 9/12,3 - 7,Park Hill,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2619492
566,Columbia Independent,Softball Fall Season,38,⤷ 9/12,1 - 9,Marshfield,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2619493
566,Columbia Independent,Softball Fall Season,38,⤷ 9/13,4 - 6,Poplar Bluff,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2619494
566,Columbia Independent,Softball Fall Season,38,⤷ 9/13,8 - 14,Iberia,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2619495
566,Columbia Independent,Softball Fall Season,38,9/15,2 - 1,Camdenton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583053
566,Columbia Independent,Softball Fall Season,38,9/15,10 - 5,Camdenton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583053
566,Columbia Independent,Softball Fall Season,38,9/16,3 - 9,Hickman,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583054
566,Columbia Independent,Softball Fall Season,38,9/16,15 - 5,Hickman,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583054
566,Columbia Independent,Softball Fall Season,38,9/18,0 - 6,New Bloomfield,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496465
566,Columbia Independent,Softball Fall Season,38,9/18,,New Bloomfield,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496465
566,Columbia Independent,Softball Fall Season,38,9/20,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=38&tournament=528766
566,Columbia Independent,Softball Fall Season,38,⤷ 9/20,0 - 8,Jamestown,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2619496
566,Columbia Independent,Softball Fall Season,38,⤷ 9/20,10 - 0,Slater with Malta Bend,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2619497
566,Columbia Independent,Softball Fall Season,38,⤷ 9/20,0 - 10,Glasgow,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2626503
566,Columbia Independent,Softball Fall Season,38,9/22,0 - 3,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583055
566,Columbia Independent,Softball Fall Season,38,9/22,5 - 1,Smith-Cotton,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583055
566,Columbia Independent,Softball Fall Season,38,9/24,0 - 6,Helias Catholic,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583062
566,Columbia Independent,Softball Fall Season,38,9/24,,Helias Catholic,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583062
566,Columbia Independent,Softball Fall Season,38,10/1,0 - 4,Jefferson City,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2620610
566,Columbia Independent,Softball Fall Season,38,10/3-4,,,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Tournament.aspx?s=566&alg=38&tournament=528770
566,Columbia Independent,Softball Fall Season,38,⤷ 10/3,1 - 11,Kickapoo,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2637006
566,Columbia Independent,Softball Fall Season,38,⤷ 10/3,1 - 2,Francis Howell,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2637007
566,Columbia Independent,Softball Fall Season,38,⤷ 10/4,2 - 8,Bolivar,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2637009
566,Columbia Independent,Softball Fall Season,38,⤷ 10/4,2 - 4,Willard,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2637011
566,Columbia Independent,Softball Fall Season,38,⤷ 10/4,0 - 10,Republic,tournament,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2637013
566,Columbia Independent,Softball Fall Season,38,10/7,5 - 6,North Point,home,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2594770
566,Columbia Independent,Softball Fall Season,38,10/8,9 - 6,Park Hill South,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2583061
566,Columbia Independent,Softball Fall Season,38,10/9,5 - 10,Kirksville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496462
566,Columbia Independent,Softball Fall Season,38,10/9,1 - 11,Kirksville,away,https://www.mshsaa.org/MySchool/Schedule.aspx?s=566&alg=38,https://www.mshsaa.org/MySchool/Matchup.aspx?s=566&alg=38&comp=2496462
